
>>> Values:
 Random Seed Value = 25264
 Number of Physical Paths = 5
 Number of Learning Paths per Physical Path = 1
 Method = 5
 Number of Lookahead Levels = 1
 Path-File Mode = 3
 Step-Size Parameter ALPHA = 0.100000
 Discount Rate GAMMA = 0.900000
 Lookahead Weight Factor LAMBDA = 0.500000
 Q-value Weight Factor w1 = 0.800000
 Distance-to-Goal Weight Factor w2 = 0.500000
 Initial Full Exploration is OFF
 Visited-Number Weight factor w3 = 0.500000
 TAW has greedy-mode value = 1
 Star is 1 at location [0, 0]
 Goal is H

>>> Input Maze:
 O  O  O  O  O  O  O  B 
 O  O  O  O  B  O  O  O 
 O  O  O  B  O  O  O  O 
 O  B  O  O  O  B  O  O 
 O  B  O  B  O  B  O  O 
 O  O  O  O  O  O  O  B 
 O  O  O  O  O  O  B  B 
 B  O  O  O  B  O  B  J 
 O  O  O  B  O  O  O  O 
 O  B  O  O  O  B  O  B 
 O  B  O  B  O  B  O  X 
 O  E  O  W  O  O  H  B 


>>> Agent Physical Path 1:
 Step  40: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step  41: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step  42: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step  43: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step  44: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step  45: Agent moved    UP to location [x=5,y=7], based on policy.
 Step  46: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step  47: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step  48: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step  49: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step  50: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step  51: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step  52: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step  53: Agent moved    UP to location [x=5,y=7], based on policy.
 Step  54: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step  55: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step  56: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step  57: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step  58: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step  59: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step  60: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step  61: Agent moved    UP to location [x=5,y=7], based on policy.
 Step  62: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step  63: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step  64: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step  65: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step  66: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step  67: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step  68: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step  69: Agent moved    UP to location [x=5,y=7], based on policy.
 Step  70: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step  71: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step  72: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step  73: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step  74: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step  75: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step  76: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step  77: Agent moved    UP to location [x=5,y=7], based on policy.
 Step  78: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step  79: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step  80: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step  81: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step  82: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step  83: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step  84: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step  85: Agent moved    UP to location [x=5,y=7], based on policy.
 Step  86: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step  87: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step  88: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step  89: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step  90: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step  91: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step  92: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step  93: Agent moved    UP to location [x=5,y=7], based on policy.
 Step  94: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step  95: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step  96: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step  97: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step  98: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step  99: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 100: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 101: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 102: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 103: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 104: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 105: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 106: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 107: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 108: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 109: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 110: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 111: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 112: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 113: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 114: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 115: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 116: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 117: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 118: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 119: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 120: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 121: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 122: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 123: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 124: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 125: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 126: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 127: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 128: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 129: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 130: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 131: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 132: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 133: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 134: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 135: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 136: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 137: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 138: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 139: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 140: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 141: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 142: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 143: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 144: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 145: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 146: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 147: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 148: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 149: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 150: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 151: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 152: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 153: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 154: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 155: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 156: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 157: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 158: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 159: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 160: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 161: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 162: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 163: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 164: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 165: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 166: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 167: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 168: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 169: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 170: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 171: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 172: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 173: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 174: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 175: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 176: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 177: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 178: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 179: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 180: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 181: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 182: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 183: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 184: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 185: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 186: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 187: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 188: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 189: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 190: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 191: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 192: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 193: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 194: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 195: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 196: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 197: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 198: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 199: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 200: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 201: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 202: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 203: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 204: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 205: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 206: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 207: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 208: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 209: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 210: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 211: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 212: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 213: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 214: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 215: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 216: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 217: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 218: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 219: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 220: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 221: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 222: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 223: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 224: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 225: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 226: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 227: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 228: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 229: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 230: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 231: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 232: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 233: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 234: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 235: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 236: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 237: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 238: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 239: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 240: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 241: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 242: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 243: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 244: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 245: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 246: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 247: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 248: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 249: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 250: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 251: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 252: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 253: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 254: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 255: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 256: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 257: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 258: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 259: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 260: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 261: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 262: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 263: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 264: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 265: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 266: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 267: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 268: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 269: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 270: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 271: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 272: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 273: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 274: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 275: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 276: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 277: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 278: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 279: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 280: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 281: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 282: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 283: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 284: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 285: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 286: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 287: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 288: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 289: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 290: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 291: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 292: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 293: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 294: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 295: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 296: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 297: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 298: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 299: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 300: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 301: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 302: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 303: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 304: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 305: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 306: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 307: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 308: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 309: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 310: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 311: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 312: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 313: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 314: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 315: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 316: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 317: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 318: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 319: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 320: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 321: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 322: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 323: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 324: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 325: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 326: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 327: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 328: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 329: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 330: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 331: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 332: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 333: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 334: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 335: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 336: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 337: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 338: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 339: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 340: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 341: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 342: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 343: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 344: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 345: Agent moved  DOWN to location [x=2,y=8], based on policy.
 Step 346: Agent moved DOWN_RIGHT to location [x=3,y=9], based on policy.
 Step 347: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 348: Agent moved UP_RIGHT to location [x=5,y=8], based on policy.
 Step 349: Agent moved    UP to location [x=5,y=7], based on policy.
 Step 350: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 351: Agent moved  LEFT to location [x=3,y=6], based on policy.
 Step 352: Agent moved DOWN_LEFT to location [x=2,y=7], based on policy.
 Step 353: Agent moved DOWN_LEFT to location [x=1,y=8], based on policy.
 Step 354: Agent moved DOWN_LEFT to location [x=0,y=9], based on policy.
 Step 355: Agent moved  DOWN to location [x=0,y=10], based on policy.
 Step 356: Agent moved DOWN_RIGHT to location [x=1,y=11], based on policy.
 Step 357: Agent moved UP_RIGHT to location [x=2,y=10], randomly.
 Step 358: Agent moved    UP to location [x=2,y=9], based on policy.
 Step 359: Agent moved UP_LEFT to location [x=1,y=8], based on policy.
 Step 360: Agent moved    UP to location [x=1,y=7], based on policy.
 Step 361: Agent moved    UP to location [x=1,y=6], based on policy.
 Step 362: Agent moved    UP to location [x=1,y=5], based on policy.
 Step 363: Agent moved UP_LEFT to location [x=0,y=4], based on policy.
 Step 364: Agent moved    UP to location [x=0,y=3], based on policy.
 Step 365: Agent moved UP_RIGHT to location [x=1,y=2], based on policy.
 Step 366: Agent moved RIGHT to location [x=2,y=2], based on policy.
 Step 367: Agent moved DOWN_RIGHT to location [x=3,y=3], based on policy.
 Step 368: Agent moved DOWN_RIGHT to location [x=4,y=4], based on policy.
 Step 369: Agent moved DOWN_RIGHT to location [x=5,y=5], based on policy.
 Step 370: Agent moved  DOWN to location [x=5,y=6], based on policy.
 Step 371: Agent moved    UP to location [x=5,y=5], randomly.
 Step 372: Agent moved UP_LEFT to location [x=4,y=4], based on policy.
 Step 373: Agent moved    UP to location [x=4,y=3], based on policy.
 Step 374: Agent moved UP_RIGHT to location [x=5,y=2], based on policy.
 Step 375: Agent moved RIGHT to location [x=6,y=2], based on policy.
 Step 376: Agent moved DOWN_RIGHT to location [x=7,y=3], based on policy.
 Step 377: Agent moved  DOWN to location [x=7,y=4], based on policy.
 Step 378: Agent moved UP_LEFT to location [x=6,y=3], randomly.
 Step 379: Agent moved    UP to location [x=6,y=2], based on policy.
 Step 380: Agent moved UP_RIGHT to location [x=7,y=1], based on policy.
 Step 381: Agent moved UP_LEFT to location [x=6,y=0], randomly.
 Step 382: Agent moved  LEFT to location [x=5,y=0], based on policy.
 Step 383: Agent moved RIGHT to location [x=6,y=0], randomly.
 Step 384: Agent moved DOWN_RIGHT to location [x=7,y=1], based on policy.
 Step 385: Agent moved  DOWN to location [x=7,y=2], based on policy.
 Step 386: Agent moved  DOWN to location [x=7,y=3], based on policy.
 Step 387: Agent moved  DOWN to location [x=7,y=4], based on policy.
 Step 388: Agent moved UP_LEFT to location [x=6,y=3], randomly.
 Step 389: Agent moved    UP to location [x=6,y=2], based on policy.
 Step 390: Agent moved UP_RIGHT to location [x=7,y=1], based on policy.
 Step 391: Agent moved UP_LEFT to location [x=6,y=0], randomly.
 Step 392: Agent moved  LEFT to location [x=5,y=0], based on policy.
 Step 393: Agent moved  DOWN to location [x=5,y=1], randomly.
 Step 394: Agent moved DOWN_RIGHT to location [x=6,y=2], based on policy.
 Step 395: Agent moved DOWN_RIGHT to location [x=7,y=3], based on policy.
 Step 396: Agent moved  DOWN to location [x=7,y=4], based on policy.
 Step 397: Agent moved    UP to location [x=7,y=3], randomly.
 Step 398: Agent moved    UP to location [x=7,y=2], based on policy.
 Step 399: Agent moved    UP to location [x=7,y=1], based on policy.
 Step 400: Agent moved UP_LEFT to location [x=6,y=0], based on policy.
 Step 401: Agent moved DOWN_RIGHT to location [x=7,y=1], randomly.
 Step 402: Agent moved  DOWN to location [x=7,y=2], based on policy.
 Step 403: Agent moved  DOWN to location [x=7,y=3], based on policy.
 Step 404: Agent moved  DOWN to location [x=7,y=4], based on policy.
 Step 405: Agent moved  LEFT to location [x=6,y=4], randomly.
 Step 406: Agent moved DOWN_LEFT to location [x=5,y=5], based on policy.
 Step 407: Agent moved  DOWN to location [x=5,y=6], based on policy.
 Step 408: Agent moved  DOWN to location [x=5,y=7], based on policy.
 Step 409: Agent moved  DOWN to location [x=5,y=8], based on policy.
 Step 410: Agent moved DOWN_RIGHT to location [x=6,y=9], based on policy.
 Step 411: Agent moved DOWN_RIGHT to location [x=7,y=10], based on policy.
 Step 412: Agent moved UP_LEFT to location [x=6,y=9], randomly.
 Step 413: Agent moved    UP to location [x=6,y=8], based on policy.
 Step 414: Agent moved UP_LEFT to location [x=5,y=7], based on policy.
 Step 415: Agent moved UP_LEFT to location [x=4,y=6], based on policy.
 Step 416: Agent moved UP_LEFT to location [x=3,y=5], based on policy.
 Step 417: Agent moved UP_LEFT to location [x=2,y=4], based on policy.
 Step 418: Agent moved DOWN_LEFT to location [x=1,y=5], randomly.
 Step 419: Agent moved  DOWN to location [x=1,y=6], based on policy.
 Step 420: Agent moved  DOWN to location [x=1,y=7], based on policy.
 Step 421: Agent moved  DOWN to location [x=1,y=8], based on policy.
 Step 422: Agent moved DOWN_RIGHT to location [x=2,y=9], based on policy.
 Step 423: Agent moved RIGHT to location [x=3,y=9], based on policy.
 Step 424: Agent moved RIGHT to location [x=4,y=9], based on policy.
 Step 425: Agent moved UP_RIGHT to location [x=5,y=8], randomly.
 Step 426: Agent moved RIGHT to location [x=6,y=8], based on policy.
 Step 427: Agent moved RIGHT to location [x=7,y=8], based on policy.
 Step 428: Agent moved DOWN_LEFT to location [x=6,y=9], randomly.
 Step 429: Agent moved  DOWN to location [x=6,y=10], based on policy.
 Step 430: Agent moved  DOWN to location [x=6,y=11], based on policy.

>>> Agent Brain:
