X,Y,
,,
0,0,
0,0,
1,1,
2,1,
3,0,
3,0,
3,0,
3,0,
3,0,
3,0,
3,0,
2,1,
1,1,
0,0,
0,0,
0,0,
0,0,
1,1,
2,1,
3,0,
3,0,
3,0,
3,0,
4,0,
4,0,
5,0,
6,0,
7,1,
7,2,
6,3,
6,3,
6,4,
5,5,
0,0,
