Id,Start,Goal,Path Num,Steps,Time,
5,5,W,1,203,4.274,
5,A,W,1,123,5.164,
5,5,W,2,23,0.374,
5,A,W,2,14,1.965,
3,3,W,1,92,6.256,
3,D,W,1,162,9.251,
4,4,W,1,204,9.5,
4,R,W,1,107,10.359,
5,5,W,3,77,0.687,
5,A,W,3,39,3.542,
3,3,W,2,42,0.484,
3,D,W,2,12,2.09,
3,3,W,3,16,0.141,
3,D,W,3,22,0.749,
4,4,W,2,36,0.343,
4,R,W,2,17,4.087,
1,1,H,1,541,12.777,
1,C,H,1,149,14.742,
2,2,W,1,198,14.664,
2,P,W,1,442,15.803,
5,5,W,4,41,1.514,
5,A,W,4,17,5.304,
4,4,W,3,18,1.217,
4,R,W,3,19,1.856,
1,1,H,2,20,0.187,
1,C,H,2,24,1.903,
1,1,H,3,11,0.0630002,
1,C,H,3,17,0.687,
3,3,W,4,17,0.156,
3,D,W,4,32,5.99,
5,5,W,5,49,1.529,
5,A,W,5,13,3.151,
3,3,W,5,26,2.356,
3,D,W,5,12,2.902,
1,1,H,4,11,0.0469999,
1,C,H,4,52,4.212,
1,1,H,5,15,0.124,
1,C,H,5,26,0.795,
2,2,W,2,22,4.275,
2,P,W,2,26,11.279,
2,2,W,3,69,3.619,
2,P,W,3,11,4.165,
4,4,W,4,92,15.382,
4,R,W,4,11,15.928,
4,4,W,5,28,1.404,
4,R,W,5,10,1.95,
2,2,W,4,34,3.401,
2,P,W,4,11,3.978,
2,2,W,5,25,1.201,
2,P,W,5,11,1.763,
ALL,NA,NA,NA,NA,37.066,
