Id,Start,Goal,Path Num,Steps,Time,
3,3,W,1,519,2.414,
3,D,W,1,254,4.456,
3,3,W,2,21,0.313,
3,D,W,2,12,0.852,
4,4,W,1,526,3.392,
4,A,W,1,318,5.515,
3,3,W,3,17,0.18,
3,D,W,3,14,0.717,
4,4,W,2,21,0.132,
4,A,W,2,13,0.668,
3,3,W,4,48,0.434,
3,D,W,4,14,0.973,
3,3,W,5,16,0.108,
3,D,W,5,14,0.646,
5,5,W,1,458,8.414,
5,R,W,1,41,9.142,
4,4,W,3,33,0.273,
4,A,W,3,32,3.152,
5,5,W,2,17,0.098,
5,R,W,2,18,0.685,
4,4,W,4,42,0.344,
4,A,W,4,12,0.883,
5,5,W,3,12,0.0780001,
5,R,W,3,23,0.721,
5,5,W,4,19,0.109,
5,R,W,4,14,0.679,
3,3,W,6,52,4.441,
3,D,W,6,14,4.974,
3,3,W,7,42,0.405,
3,D,W,7,15,0.942,
5,5,W,5,11,0.0880001,
5,R,W,5,27,2.801,
4,4,W,5,21,1.239,
4,A,W,5,12,3.809,
4,4,W,6,46,0.464,
4,A,W,6,12,1.039,
5,5,W,6,12,0.0420001,
5,R,W,6,78,1.259,
1,1,H,1,505,14.478,
1,C,H,1,149,15.46,
4,4,W,7,16,0.131,
4,A,W,7,12,0.667,
5,5,W,7,12,0.0500002,
5,R,W,7,12,0.595,
5,5,W,8,11,0.11,
5,R,W,8,13,0.683,
4,4,W,8,34,0.551,
4,A,W,8,12,1.092,
5,5,W,9,11,0.138,
5,R,W,9,20,1.207,
5,5,W,10,11,0.0940001,
5,R,W,10,38,1.114,
5,5,W,11,11,0.104,
5,R,W,11,10,0.646,
5,5,W,12,11,0.104,
5,R,W,12,10,0.647,
5,5,W,13,11,0.099,
5,R,W,13,10,0.641,
3,3,W,8,57,6.899,
3,D,W,8,20,7.511,
5,5,W,14,11,0.102,
5,R,W,14,10,0.646,
5,5,W,15,11,0.135,
5,R,W,15,23,0.852,
3,3,W,9,34,0.724,
3,D,W,9,14,1.281,
5,5,W,16,11,0.158,
5,R,W,16,28,1.009,
2,2,W,1,283,22.436,
2,P,W,1,165,23.425,
5,5,W,17,11,0.178,
5,R,W,17,26,0.928,
2,2,W,2,16,0.265,
2,P,W,2,11,0.839,
1,1,H,2,2399,7.083,
1,1,H,2,34,7.402,
5,5,W,18,11,0.12,
1,C,H,2,72,9.566,
5,R,W,18,16,0.774,
5,5,W,19,11,0.0739999,
5,R,W,19,32,1.264,
4,4,W,9,57,8.873,
4,A,W,9,25,9.775,
5,5,W,20,11,0.052,
5,R,W,20,10,0.592,
2,2,W,3,48,2.808,
2,P,W,3,11,3.387,
3,3,W,10,13,0.086,
3,D,W,10,15,5.768,
2,2,W,4,22,0.155,
2,P,W,4,17,0.772,
3,3,W,11,13,0.0770001,
3,D,W,11,14,0.632,
3,3,W,12,12,0.0899999,
3,D,W,12,25,2.777,
2,2,W,5,38,3.479,
