Id,Start,Goal,Path Num,Steps,Time,
1,1,W,13,12,0.076,
1,P,W,13,11,0.607,
5,5,W,11,16,0.118,
5,R,W,11,10,0.658,
4,4,W,16,26,1.402,
4,A,W,16,23,2.257,
1,1,W,14,92,0.592,
1,P,W,14,11,1.154,
1,1,W,15,17,0.2,
1,P,W,15,15,1.904,
2,2,H,6,67,4.952,
2,C,H,6,67,10.338,
5,5,W,12,41,0.433,
5,R,W,12,12,4.017,
4,4,W,17,44,3.443,
4,A,W,17,19,4.071,
1,1,W,16,32,0.345,
1,P,W,16,11,1.892,
1,1,W,17,35,0.296,
1,P,W,17,11,0.864,
5,5,W,13,39,3.513,
5,R,W,13,12,4.093,
5,5,W,14,15,0.148,
5,R,W,14,10,1.706,
5,5,W,15,44,0.478,
5,R,W,15,17,2.112,
4,4,W,18,24,5.447,
4,A,W,18,36,8.316,
4,4,W,19,24,0.434,
4,A,W,19,15,1.027,
2,2,H,7,32,0.334,
2,C,H,7,44,10.439,
4,4,W,20,46,0.395,
4,A,W,20,22,1.053,
2,2,H,8,55,0.78,
2,C,H,8,41,3.805,
1,1,W,18,38,10.835,
1,P,W,18,13,12.487,
5,5,W,16,47,5.757,
5,R,W,16,12,7.335,
5,5,W,17,27,3.527,
5,R,W,17,10,4.058,
5,5,W,18,19,0.413,
5,R,W,18,12,0.955,
1,1,W,19,47,4.715,
1,P,W,19,11,6.267,
1,1,W,20,39,0.357,
1,P,W,20,11,0.888,
2,2,H,9,120,7.346,
2,C,H,9,23,8.066,
5,5,W,19,23,2.237,
5,R,W,19,12,2.778,
5,5,W,20,21,0.189,
5,R,W,20,12,0.732,
2,2,H,10,37,4.352,
2,C,H,10,23,6.023,
2,2,H,11,42,9.487,
2,C,H,11,68,17.738,
2,2,H,12,39,2.392,
2,C,H,12,22,5.128,
2,2,H,13,19,2.211,
2,C,H,13,17,2.797,
2,2,H,14,11,0.114,
2,C,H,14,29,2.873,
2,2,H,15,27,0.245,
2,C,H,15,23,2.941,
2,2,H,16,50,0.51,
2,C,H,16,27,3.252,
2,2,H,17,18,0.185,
2,C,H,17,15,2.806,
2,2,H,18,32,4.325,
2,C,H,18,18,4.964,
2,2,H,19,19,3.229,
2,C,H,19,82,9.655,
2,2,H,20,134,33.829,
2,C,H,20,61,35.096,
ALL,NA,NA,NA,NA,170.736,
