Id,Start,Goal,Path Num,Steps,Time,
4,D,W,1,208,0.593,
1,C,H,1,222,0.655,
2,P,W,1,221,0.655,
3,A,W,1,234,0.687,
3,A,W,2,31,0.873,
4,D,W,2,34,0.983,
1,C,H,2,40,1.638,
2,P,W,2,53,1.684,
4,D,W,3,31,1.279,
3,A,W,3,70,1.966,
2,P,W,3,44,2.2,
4,D,W,4,45,2.325,
3,A,W,4,76,3.588,
1,C,H,3,106,4.929,
2,P,W,4,64,2.979,
4,D,W,5,83,3.058,
3,A,W,5,40,1.248,
5,R,W,1,2550,8.518,
2,P,W,5,32,0.967,
1,C,H,4,50,1.747,
5,R,W,2,77,0.67,
1,C,H,5,30,0.406,
5,R,W,3,74,0.499,
5,R,W,4,41,0.265,
5,R,W,5,43,0.281,
ALL,NA,NA,NA,NA,10.499,
