Id,Start,Goal,Path Num,Steps,Time,
1,C,W,1,1199,1.252,
1,1,W,1,1199,1.14,
1,1,W,1,1199,1.139,
1,1,W,1,186,0.181,
1,1,W,1,37,3.906,
1,1,W,1,27,6.589,
1,C,W,1,42,8.402,
1,1,W,2,1199,27.599,
1,1,W,2,7,0.138,
1,1,W,2,12,31.489,
1,1,W,2,6,32.057,
1,C,W,2,25,33.075,
1,1,W,3,1199,27.966,
1,1,W,3,65,10.591,
1,1,W,3,12,44.385,
1,1,W,3,12,48.14,
1,C,W,3,6,48.683,
1,1,W,4,1199,25.706,
1,1,W,4,10,0.194,
1,1,W,4,5,26.502,
1,1,W,4,7,32.39,
1,C,W,4,11,32.989,
1,1,W,5,1199,26.771,
1,1,W,5,10,0.179,
1,1,W,5,11,28.643,
1,1,W,5,21,38.72,
1,C,W,5,31,39.781,
ALL,NA,NA,NA,NA,162.981,
