Id,Start,Goal,Path Num,Steps,Time,
4,A,W,1,502,1.779,
2,P,W,1,553,1.935,
3,D,W,1,724,2.605,
3,D,W,2,28,0.593,
5,R,W,1,1074,3.822,
1,C,H,1,1160,4.087,
4,A,W,2,56,2.512,
2,P,W,2,82,3.073,
5,R,W,2,31,1.138,
3,D,W,3,43,3.416,
2,P,W,3,50,2.325,
4,A,W,3,51,3.4,
3,D,W,4,62,2.293,
5,R,W,3,59,3.978,
1,C,H,2,109,5.382,
2,P,W,4,81,2.715,
4,A,W,4,57,2.637,
5,R,W,4,46,1.576,
4,A,W,5,29,1.295,
5,R,W,5,47,2.434,
3,D,W,5,107,4.586,
1,C,H,3,87,4.586,
2,P,W,5,101,4.134,
1,C,H,4,101,1.108,
1,C,H,5,28,0.266,
ALL,NA,NA,NA,NA,15.647,
