Id,Start,Goal,Path Num,Steps,Time,
2,D,W,12,12,11.356,
5,5,W,18,27,0.528,
5,R,W,18,12,1.094,
4,4,W,17,52,0.881,
4,A,W,17,16,1.492,
2,2,W,13,65,2.84,
2,D,W,13,15,3.415,
5,5,W,19,91,2.926,
5,R,W,19,12,3.472,
5,5,W,20,32,0.249,
5,R,W,20,12,0.793,
4,4,W,18,18,4.239,
4,A,W,18,12,4.787,
3,3,W,11,111,17.171,
3,P,W,11,43,17.96,
3,3,W,12,28,0.536,
3,P,W,12,11,1.067,
4,4,W,19,25,1.295,
4,A,W,19,12,2.856,
3,3,W,13,24,0.224,
3,P,W,13,13,1.899,
3,3,W,14,16,0.242,
3,P,W,14,11,1.79,
3,3,W,15,29,0.237,
3,P,W,15,11,0.803,
4,4,W,20,70,4.928,
4,A,W,20,12,5.477,
1,1,H,4,66,26.385,
1,C,H,4,41,28.344,
3,3,W,16,98,2.942,
3,P,W,16,11,3.504,
1,1,H,5,23,7.277,
1,C,H,5,26,8.006,
1,1,H,6,13,0.0830002,
1,C,H,6,17,0.69,
2,2,W,14,198,24.466,
2,D,W,14,15,25.019,
1,1,H,7,31,4.376,
1,C,H,7,20,4.996,
1,1,H,8,13,0.159,
1,C,H,8,17,0.765,
2,2,W,15,71,0.654,
2,D,W,15,12,1.197,
2,2,W,16,48,0.406,
2,D,W,16,19,0.997,
3,3,W,17,54,15.895,
3,P,W,17,11,16.429,
3,3,W,18,80,2.897,
3,P,W,18,11,4.487,
2,2,W,17,28,5.53,
2,D,W,17,12,7.073,
3,3,W,19,32,0.333,
3,P,W,19,11,0.865,
3,3,W,20,34,0.273,
3,P,W,20,18,0.889,
1,1,H,9,41,10.469,
1,C,H,9,25,11.253,
1,1,H,10,25,2.198,
1,C,H,10,17,2.791,
1,1,H,11,41,0.392,
1,C,H,11,20,1.078,
2,2,W,18,60,7.62,
2,D,W,18,12,8.17,
1,1,H,12,24,5.266,
1,C,H,12,38,6.101,
2,2,W,19,87,7.94,
2,D,W,19,12,8.479,
1,1,H,13,21,3.181,
1,C,H,13,27,3.954,
1,1,H,14,19,1.173,
1,C,H,14,20,2.83,
1,1,H,15,40,2.432,
1,C,H,15,17,3.06,
1,1,H,16,18,0.27,
1,C,H,16,15,0.861,
2,2,W,20,84,9.934,
2,D,W,20,12,10.479,
1,1,H,17,38,7.504,
1,C,H,17,33,8.2,
1,1,H,18,13,0.166,
1,C,H,18,22,0.811,
1,1,H,19,32,2.34,
1,C,H,19,23,7.17,
1,1,H,20,57,6.696,
1,C,H,20,20,7.318,
ALL,NA,NA,NA,NA,132.611,
