Id,Start,Goal,Path Num,Steps,Time,
1,C,W,1,1199,1.298,
1,1,W,1,1199,1.167,
1,1,W,1,1199,1.143,
1,1,W,1,66,0.0699999,
1,1,W,1,46,8.793,
1,1,W,1,3,10.481,
1,C,W,1,1,12.3,
1,1,W,2,1199,31.356,
1,1,W,2,7,0.143,
1,1,W,2,12,34.217,
1,1,W,2,41,61.771,
1,C,W,2,7,62.365,
1,1,W,3,1199,28.47,
1,1,W,3,36,9.768,
1,1,W,3,5,38.827,
1,1,W,3,36,56.379,
1,C,W,3,7,56.981,
1,1,W,4,1199,27.726,
1,1,W,4,1199,14.477,
1,1,W,4,47,27.642,
1,1,W,4,26,66.388,
1,1,W,4,29,85.915,
1,C,W,4,7,86.521,
1,1,W,5,1199,26.893,
1,1,W,5,6,0.169,
1,1,W,5,24,38.117,
1,1,W,5,42,60.866,
1,C,W,5,27,62.259,
ALL,NA,NA,NA,NA,280.466,
