Id,Start,Goal,Path Num,Steps,Time,
3,3,W,1,48,0.03,
3,D,W,1,339,5.314,
5,5,W,1,69,5.118,
5,R,W,1,142,6.017,
3,3,W,2,11,0.12,
3,D,W,2,16,0.683,
4,4,W,1,213,4.162,
4,A,W,1,301,6.41,
5,5,W,2,26,0.298,
5,R,W,2,31,1.181,
5,5,W,3,54,0.464,
5,R,W,3,18,1.064,
2,2,H,1,58,8.072,
2,C,H,1,331,9.345,
4,4,W,2,43,0.398,
4,A,W,2,35,3.132,
3,3,W,3,11,0.0339999,
3,D,W,3,19,3.759,
4,4,W,3,13,0.098,
4,A,W,3,12,0.682,
4,4,W,4,42,0.361,
4,A,W,4,13,0.934,
1,1,W,1,320,10.357,
1,P,W,1,137,11.274,
1,1,W,2,13,0.327,
1,P,W,2,11,0.866,
3,3,W,4,14,0.335,
3,D,W,4,52,2.395,
4,4,W,5,24,0.758,
4,A,W,5,13,1.304,
1,1,W,3,14,0.0840001,
1,P,W,3,11,0.627,
1,1,W,4,16,0.301,
1,P,W,4,11,0.836,
5,5,W,4,28,4.774,
5,R,W,4,19,5.402,
4,4,W,6,22,0.59,
4,A,W,6,26,1.285,
3,3,W,5,14,0.0699999,
3,D,W,5,17,1.687,
5,5,W,5,21,0.206,
5,R,W,5,10,0.779,
3,3,W,6,11,0.063,
3,D,W,6,17,0.715,
5,5,W,6,20,0.163,
5,R,W,6,12,0.724,
1,1,W,5,33,0.58,
1,P,W,5,13,2.335,
3,3,W,7,56,0.851,
3,D,W,7,14,1.403,
5,5,W,7,28,0.357,
5,R,W,7,27,1,
1,1,W,6,26,0.134,
1,P,W,6,11,0.679,
1,1,W,7,16,0.129,
1,P,W,7,11,0.664,
1,1,W,8,12,0.085,
1,P,W,8,11,0.618,
1,1,W,9,12,0.086,
1,P,W,9,11,0.619,
2,2,H,2,12,0.0799999,
2,C,H,2,120,9.689,
4,4,W,7,41,4.791,
4,A,W,7,13,5.463,
1,1,W,10,42,0.487,
1,P,W,10,17,1.093,
3,3,W,8,13,0.0839999,
3,D,W,8,20,3.764,
2,2,H,3,22,0.157,
2,C,H,3,17,0.878,
1,1,W,11,27,0.455,
1,P,W,11,11,1.003,
2,2,H,4,17,0.332,
2,C,H,4,17,0.982,
3,3,W,9,33,0.737,
3,D,W,9,12,1.301,
1,1,W,12,19,0.221,
1,P,W,12,11,0.752,
2,2,H,5,15,0.165,
2,C,H,5,18,0.792,
3,3,W,10,25,0.248,
3,D,W,10,18,1.858,
5,5,W,8,96,6.586,
5,R,W,8,10,7.12,
3,3,W,11,24,0.195,
3,D,W,11,18,0.825,
5,5,W,9,17,0.176,
5,R,W,9,10,0.713,
3,3,W,12,19,0.144,
3,D,W,12,17,0.759,
3,3,W,13,37,0.579,
3,D,W,13,12,1.129,
3,3,W,14,31,0.439,
3,D,W,14,17,1.017,
5,5,W,10,75,3.088,
5,R,W,10,10,3.654,
5,5,W,11,16,0.187,
5,R,W,11,10,0.722,
5,5,W,12,31,0.337,
5,R,W,12,15,2.963,
4,4,W,8,40,9.707,
4,A,W,8,34,12.641,
5,5,W,13,16,0.189,
5,R,W,13,10,1.74,
5,5,W,14,78,0.679,
5,R,W,14,18,1.29,
3,3,W,15,52,8.982,
3,D,W,15,12,9.537,
1,1,W,13,99,17.851,
1,P,W,13,11,18.385,
5,5,W,15,60,4.001,
5,R,W,15,12,6.561,
2,2,H,6,17,2.281,
2,C,H,6,90,19.929,
5,5,W,16,17,0.217,
5,R,W,16,12,0.755,
4,4,W,9,49,8.172,
4,A,W,9,29,10.982,
3,3,W,16,27,6.692,
3,D,W,16,35,7.448,
5,5,W,17,37,3.443,
5,R,W,17,22,4.281,
3,3,W,17,21,0.349,
3,D,W,17,27,3.114,
2,2,H,7,18,0.175,
2,C,H,7,25,5.161,
5,5,W,18,27,0.44,
5,R,W,18,19,1.051,
3,3,W,18,19,0.263,
3,D,W,18,18,0.924,
1,1,W,14,27,4.647,
1,P,W,14,19,8.317,
2,2,H,8,46,0.694,
2,C,H,8,21,1.354,
3,3,W,19,18,0.258,
3,D,W,19,42,1.125,
5,5,W,19,16,0.344,
5,R,W,19,12,1.887,
2,2,H,9,29,0.233,
2,C,H,9,21,0.901,
3,3,W,20,34,1.301,
3,D,W,20,18,1.893,
2,2,H,10,22,0.155,
2,C,H,10,33,2.007,
5,5,W,20,31,2.536,
5,R,W,20,12,3.079,
2,2,H,11,31,1.463,
2,C,H,11,21,2.078,
1,1,W,15,22,6.377,
1,P,W,15,30,10.074,
4,4,W,10,45,13.92,
4,A,W,10,12,15.537,
1,1,W,16,16,0.0999999,
1,P,W,16,11,0.68,
1,1,W,17,22,0.29,
1,P,W,17,14,0.87,
4,4,W,11,28,0.49,
4,A,W,11,36,2.3,
1,1,W,18,23,1.31,
1,P,W,18,14,1.93,
4,4,W,12,17,0.21,
4,A,W,12,21,2.84,
1,1,W,19,16,0.15,
1,P,W,19,23,2.87,
4,4,W,13,49,0.47,
4,A,W,13,46,1.34,
1,1,W,20,35,0.22,
1,P,W,20,11,0.75,
2,2,H,12,115,12.363,
2,C,H,12,33,13.153,
4,4,W,14,31,3.29,
4,A,W,14,40,5.12,
2,2,H,13,32,4.403,
2,C,H,13,42,6.254,
2,2,H,14,47,3.469,
2,C,H,14,27,4.189,
4,4,W,15,24,6.406,
4,A,W,15,12,6.947,
4,4,W,16,34,0.341,
4,A,W,16,17,2.95,
4,4,W,17,29,0.297,
4,A,W,17,38,1.073,
4,4,W,18,56,0.677,
4,A,W,18,32,1.38,
2,2,H,15,55,6.599,
2,C,H,15,21,7.222,
2,2,H,16,21,1.21,
2,C,H,16,25,2.97,
4,4,W,19,101,7.394,
4,A,W,19,29,8.074,
2,2,H,17,63,4.54,
2,C,H,17,17,7.19,
4,4,W,20,79,4.7,
4,A,W,20,21,5.34,
2,2,H,18,27,4.28,
2,C,H,18,19,4.96,
2,2,H,19,49,9.586,
2,C,H,19,25,10.317,
2,2,H,20,27,5.335,
2,C,H,20,52,8.349,
ALL,NA,NA,NA,NA,117.935,
