Id,Start,Goal,Path Num,Steps,Time,
2,2,W,1,128,9.376,
2,P,W,1,110,11.232,
2,2,W,2,52,0.468,
2,P,W,2,36,4.274,
2,2,W,3,21,0.156,
2,P,W,3,11,1.748,
2,2,W,4,42,0.249,
2,P,W,4,11,0.795,
2,2,W,5,51,0.375,
2,P,W,5,11,0.921,
3,3,W,1,177,19.672,
3,A,W,1,127,20.514,
3,3,W,2,12,0.062,
3,A,W,2,19,0.702,
3,3,W,3,21,0.11,
3,A,W,3,13,0.671,
3,3,W,4,12,0.0469999,
3,A,W,4,12,0.608,
3,3,W,5,12,0.062,
3,A,W,5,12,0.608,
1,1,H,1,402,22.948,
1,C,H,1,484,24.04,
1,1,H,2,16,0.0939999,
1,C,H,2,22,2.84,
1,1,H,3,26,0.218,
1,C,H,3,14,0.795,
1,1,H,4,49,1.466,
1,C,H,4,59,2.465,
1,1,H,5,16,0.124,
1,C,H,5,19,0.764,
4,4,W,1,744,68.562,
4,D,W,1,102,69.373,
4,4,W,2,15,0.109,
4,D,W,2,13,0.671,
4,4,W,3,12,0.063,
4,D,W,3,13,0.609,
4,4,W,4,24,0.187,
4,D,W,4,15,0.78,
4,4,W,5,17,0.156,
4,D,W,5,13,0.717,
5,5,W,1,738,72.728,
5,R,W,1,44,73.398,
5,5,W,2,12,0.0310001,
5,R,W,2,11,0.577,
5,5,W,3,12,0.063,
5,R,W,3,11,0.609,
5,5,W,4,49,0.328,
5,R,W,4,20,0.967,
5,5,W,5,15,0.125,
5,R,W,5,11,0.671,
ALL,NA,NA,NA,NA,76.3,
