Id,Start,Goal,Path Num,Steps,Time,
5,5,W,1,32,0.0489998,
5,R,W,1,35,0.697,
1,1,H,1,48,0.0639999,
1,C,H,1,23,0.706,
1,1,H,2,31,0.265,
1,C,H,2,29,1.08,
3,3,W,1,30,2.02,
3,D,W,1,24,2.663,
3,3,W,2,63,0.399,
3,D,W,2,12,0.934,
3,3,W,3,15,0.086,
3,D,W,3,22,0.677,
2,2,W,1,90,4.102,
2,P,W,1,202,5.931,
3,3,W,4,24,0.238,
3,D,W,4,14,1.779,
2,2,W,2,17,0.0869999,
2,P,W,2,11,0.621,
3,3,W,5,81,1.694,
5,5,W,2,38,1.461,
3,D,W,5,14,2.25,
5,R,W,2,52,7.607,
2,2,W,3,87,1.583,
2,P,W,3,11,2.12,
5,5,W,3,66,0.908,
5,R,W,3,10,1.48,
3,3,W,6,45,0.939,
3,D,W,6,12,1.501,
3,3,W,7,210,0.772,
3,D,W,7,12,1.33,
1,1,H,3,53,4.57,
1,C,H,3,26,10.292,
2,2,W,4,29,2.624,
2,P,W,4,11,4.166,
4,4,W,1,212,12.339,
4,A,W,1,361,13.28,
3,3,W,8,20,1.803,
3,D,W,8,12,2.334,
2,2,W,5,17,0.285,
2,P,W,5,11,0.823,
5,5,W,4,92,1.235,
5,R,W,4,19,3.875,
4,4,W,2,33,0.216,
4,A,W,2,118,1.274,
5,5,W,5,29,0.272,
5,R,W,5,23,1.175,
4,4,W,3,12,0.105,
4,A,W,3,13,0.679,
4,4,W,4,36,0.22,
4,A,W,4,46,0.999,
4,4,W,5,18,0.332,
4,A,W,5,12,0.878,
2,2,W,6,12,0.0799999,
2,P,W,6,19,3.771,
4,4,W,6,16,0.162,
4,A,W,6,14,0.72,
2,2,W,7,54,0.43,
2,P,W,7,11,1.984,
3,3,W,9,37,6.495,
3,D,W,9,12,7.08,
5,5,W,6,64,6.81,
5,R,W,6,17,7.414,
4,4,W,7,43,4.447,
4,A,W,7,16,5.048,
2,2,W,8,37,0.409,
2,P,W,8,27,5.159,
5,5,W,7,22,2.312,
5,R,W,7,23,2.987,
5,5,W,8,24,0.257,
5,R,W,8,23,1.991,
