Id,Start,Goal,Path Num,Steps,Time,
5,5,W,1,24,1.05,
5,R,W,1,250,3.018,
3,3,W,1,119,1.121,
3,P,W,1,203,3.078,
5,5,W,2,16,0.127,
5,R,W,2,15,0.683,
5,5,W,3,14,0.096,
5,R,W,3,19,2.693,
5,5,W,4,20,0.187,
5,R,W,4,17,0.77,
5,5,W,5,16,0.223,
5,R,W,5,10,0.759,
3,3,W,2,31,0.177,
3,P,W,2,13,5.79,
5,5,W,6,22,0.324,
5,R,W,6,27,2.998,
3,3,W,3,17,0.193,
3,P,W,3,22,4.871,
5,5,W,7,22,0.231,
5,R,W,7,21,3.004,
5,5,W,8,13,0.104,
5,R,W,8,19,0.734,
2,2,W,1,168,14.181,
2,D,W,1,48,14.858,
2,2,W,2,23,0.142,
2,D,W,2,12,0.687,
4,4,W,1,180,15.147,
4,A,W,1,174,16.052,
2,2,W,3,39,0.38,
2,D,W,3,17,0.938,
4,4,W,2,14,0.0979998,
4,A,W,2,13,0.64,
5,5,W,9,22,0.495,
5,R,W,9,10,2.042,
2,2,W,4,12,0.059,
2,D,W,4,23,0.703,
3,3,W,4,18,0.164,
3,P,W,4,18,3.934,
1,1,H,1,190,18.312,
1,C,H,1,63,19.021,
2,2,W,5,20,0.433,
2,D,W,5,13,2.004,
5,5,W,10,24,0.706,
5,R,W,10,18,2.693,
5,5,W,11,30,0.203,
5,R,W,11,10,0.743,
5,5,W,12,15,0.503,
5,R,W,12,10,1.047,
4,4,W,3,32,2.538,
4,A,W,3,56,4.545,
5,5,W,13,13,0.272,
5,R,W,13,15,0.895,
3,3,W,5,44,3.873,
3,P,W,5,11,4.421,
2,2,W,6,66,2.9,
2,D,W,6,12,3.436,
1,1,H,2,133,2.109,
1,C,H,2,22,3.767,
2,2,W,7,30,1.799,
2,D,W,7,18,2.394,
4,4,W,4,34,1.282,
4,A,W,4,13,3.892,
4,4,W,5,21,0.483,
4,A,W,5,12,1.027,
2,2,W,8,36,0.886,
2,D,W,8,12,1.424,
3,3,W,6,173,6.663,
3,P,W,6,11,7.24,
4,4,W,6,17,0.138,
4,A,W,6,58,3.988,
3,3,W,7,42,0.5,
3,P,W,7,11,4.126,
5,5,W,14,84,10.94,
5,R,W,14,11,11.501,
4,4,W,7,36,4.355,
4,A,W,7,13,4.897,
1,1,H,3,90,12.57,
1,C,H,3,12,13.168,
3,3,W,8,20,0.229,
3,P,W,8,11,2.799,
4,4,W,8,14,0.113,
4,A,W,8,13,1.668,
5,5,W,15,17,1.364,
5,R,W,15,11,3.935,
2,2,W,9,115,13.496,
2,D,W,9,28,14.15,
1,1,H,4,90,5.047,
1,C,H,4,13,5.598,
1,1,H,5,28,0.457,
1,C,H,5,13,3.045,
4,4,W,9,66,7.991,
4,A,W,9,13,8.569,
4,4,W,10,17,0.186,
4,A,W,10,13,0.727,
2,2,W,10,68,0.751,
2,D,W,10,25,6.49,
4,4,W,11,20,0.329,
4,A,W,11,15,1.976,
1,1,H,6,37,4.421,
1,C,H,6,12,4.96,
4,4,W,12,80,1.902,
4,A,W,12,12,2.446,
2,2,W,11,62,5.017,
2,D,W,11,12,5.551,
5,5,W,16,87,14.9,
5,R,W,16,11,15.435,
4,4,W,13,21,1.439,
4,A,W,13,12,4.004,
2,2,W,12,36,0.675,
2,D,W,12,15,2.239,
4,4,W,14,28,0.29,
4,A,W,14,18,0.893,
5,5,W,17,27,1.551,
5,R,W,17,19,3.209,
4,4,W,15,18,0.145,
4,A,W,15,12,1.701,
2,2,W,13,55,1.692,
2,D,W,13,24,2.435,
2,2,W,14,24,0.209,
2,D,W,14,12,0.74,
2,2,W,15,31,0.633,
2,D,W,15,12,1.169,
4,4,W,16,57,0.962,
4,A,W,16,12,2.511,
5,5,W,18,35,3.411,
5,R,W,18,11,4.968,
5,5,W,19,12,0.126,
5,R,W,19,10,0.665,
3,3,W,9,74,23.08,
3,P,W,9,11,26.66,
5,5,W,20,12,0.122,
5,R,W,20,30,2.91,
4,4,W,17,51,6.594,
4,A,W,17,17,7.145,
1,1,H,7,71,18.06,
1,C,H,7,19,18.634,
3,3,W,10,12,0.224,
3,P,W,10,36,6.184,
4,4,W,18,26,0.299,
4,A,W,18,18,3.912,
2,2,W,16,161,11.895,
2,D,W,16,15,12.469,
3,3,W,11,20,0.231,
3,P,W,11,16,2.95,
3,3,W,12,19,1.2,
3,P,W,12,15,1.868,
2,2,W,17,16,0.176,
2,D,W,17,15,2.748,
1,1,H,8,69,8.089,
1,C,H,8,41,8.933,
1,1,H,9,48,0.523,
1,C,H,9,17,2.136,
2,2,W,18,31,3.457,
2,D,W,18,15,5.028,
2,2,W,19,21,0.201,
2,D,W,19,16,0.75,
3,3,W,13,38,3.63,
3,P,W,13,22,6.401,
2,2,W,20,25,0.249,
2,D,W,20,12,0.78,
4,4,W,19,32,10.498,
4,A,W,19,12,11.041,
3,3,W,14,30,0.28,
