Id,Start,Goal,Path Num,Steps,Time,
3,D,W,1,579,1.856,
4,A,W,1,606,1.919,
5,R,W,1,619,1.965,
3,D,W,2,26,0.561,
5,R,W,2,23,0.515,
4,A,W,2,24,0.562,
3,D,W,3,26,0.499,
4,A,W,3,37,0.92,
5,R,W,3,34,1.154,
2,P,W,1,1363,4.352,
4,A,W,4,37,0.952,
3,D,W,4,46,1.716,
1,C,H,1,1340,4.711,
5,R,W,4,33,1.576,
1,C,H,2,24,0.375,
2,P,W,2,37,1.357,
4,A,W,5,48,1.7,
3,D,W,5,52,1.856,
2,P,W,3,44,1.076,
2,P,W,4,24,0.5,
2,P,W,5,36,0.577,
5,R,W,5,128,3.322,
1,C,H,3,4799,10.982,
1,C,H,3,28,11.091,
1,C,H,4,4799,9.579,
1,C,H,4,36,9.766,
1,C,H,5,34,0.249,
ALL,NA,NA,NA,NA,26.442,
